"","date","ID_1","NAME_1","t2m"
"1","2020-01-01",1,"Aargau",-1.04
"2","2020-01-01",2,"Appenzell Ausserrhoden",-2.81
"3","2020-01-01",3,"Appenzell Innerrhoden",-5.11
"4","2020-01-01",4,"Basel-Landschaft",-1.64
"5","2020-01-01",5,"Basel-Stadt",-1.74
"6","2020-01-01",6,"Bern",-3.56
"7","2020-01-01",7,"Fribourg",-1.29
"8","2020-01-01",8,"Genève",0.4
"9","2020-01-01",9,"Glarus",-8.39
"10","2020-01-01",10,"Graubünden",-9.64
"11","2020-01-01",11,"Jura",-1.63
"12","2020-01-01",12,"Lucerne",-1.06
"13","2020-01-01",13,"Neuchâtel",-0.99
"14","2020-01-01",14,"Nidwalden",-2.19
"15","2020-01-01",15,"Obwalden",-3.96
"16","2020-01-01",16,"Sankt Gallen",-5.11
"17","2020-01-01",17,"Schaffhausen",-1.76
"18","2020-01-01",18,"Schwyz",-3.86
"19","2020-01-01",19,"Solothurn",-1.38
"20","2020-01-01",20,"Thurgau",-0.58
"21","2020-01-01",21,"Ticino",-2.84
"22","2020-01-01",22,"Uri",-7.7
"23","2020-01-01",23,"Valais",-8.63
"24","2020-01-01",24,"Vaud",0.11
"25","2020-01-01",25,"Zürich",-1.55
"26","2020-01-01",26,"Zug",-0.68
"27","2020-01-02",1,"Aargau",-1.79
"28","2020-01-02",2,"Appenzell Ausserrhoden",-4.52
"29","2020-01-02",3,"Appenzell Innerrhoden",-6.93
"30","2020-01-02",4,"Basel-Landschaft",-2.49
"31","2020-01-02",5,"Basel-Stadt",-2.36
"32","2020-01-02",6,"Bern",-4.61
"33","2020-01-02",7,"Fribourg",-2.04
"34","2020-01-02",8,"Genève",-0.12
"35","2020-01-02",9,"Glarus",-10.63
"36","2020-01-02",10,"Graubünden",-8.79
"37","2020-01-02",11,"Jura",-2.92
"38","2020-01-02",12,"Lucerne",0.26
"39","2020-01-02",13,"Neuchâtel",-2.12
"40","2020-01-02",14,"Nidwalden",-1.2
"41","2020-01-02",15,"Obwalden",-3.59
"42","2020-01-02",16,"Sankt Gallen",-7.13
"43","2020-01-02",17,"Schaffhausen",-3.56
"44","2020-01-02",18,"Schwyz",-4.69
"45","2020-01-02",19,"Solothurn",-3.03
"46","2020-01-02",20,"Thurgau",-2.03
"47","2020-01-02",21,"Ticino",-1.11
"48","2020-01-02",22,"Uri",-7.78
"49","2020-01-02",23,"Valais",-9.72
"50","2020-01-02",24,"Vaud",-0.57
"51","2020-01-02",25,"Zürich",-2.38
"52","2020-01-02",26,"Zug",0.32
"53","2020-01-03",1,"Aargau",-0.53
"54","2020-01-03",2,"Appenzell Ausserrhoden",-3.46
"55","2020-01-03",3,"Appenzell Innerrhoden",-5.68
"56","2020-01-03",4,"Basel-Landschaft",0.18
"57","2020-01-03",5,"Basel-Stadt",0.43
"58","2020-01-03",6,"Bern",-3.69
"59","2020-01-03",7,"Fribourg",-0.56
"60","2020-01-03",8,"Genève",0.77
"61","2020-01-03",9,"Glarus",-8.72
"62","2020-01-03",10,"Graubünden",-10.85
"63","2020-01-03",11,"Jura",0.65
"64","2020-01-03",12,"Lucerne",0.05
"65","2020-01-03",13,"Neuchâtel",1.45
"66","2020-01-03",14,"Nidwalden",-3.18
"67","2020-01-03",15,"Obwalden",-4.55
"68","2020-01-03",16,"Sankt Gallen",-5.33
"69","2020-01-03",17,"Schaffhausen",-1.78
"70","2020-01-03",18,"Schwyz",-4.11
"71","2020-01-03",19,"Solothurn",-0.59
"72","2020-01-03",20,"Thurgau",-0.98
"73","2020-01-03",21,"Ticino",-5.93
"74","2020-01-03",22,"Uri",-9.74
"75","2020-01-03",23,"Valais",-12.26
"76","2020-01-03",24,"Vaud",0.71
"77","2020-01-03",25,"Zürich",-1.05
"78","2020-01-03",26,"Zug",-0.82
"79","2020-01-04",1,"Aargau",4.93
"80","2020-01-04",2,"Appenzell Ausserrhoden",2.73
"81","2020-01-04",3,"Appenzell Innerrhoden",1.4
"82","2020-01-04",4,"Basel-Landschaft",6.25
"83","2020-01-04",5,"Basel-Stadt",6.58
"84","2020-01-04",6,"Bern",1.59
"85","2020-01-04",7,"Fribourg",3.89
"86","2020-01-04",8,"Genève",5.58
"87","2020-01-04",9,"Glarus",-0.98
"88","2020-01-04",10,"Graubünden",-5.55
"89","2020-01-04",11,"Jura",6.08
"90","2020-01-04",12,"Lucerne",4.09
"91","2020-01-04",13,"Neuchâtel",5.02
"92","2020-01-04",14,"Nidwalden",2.49
"93","2020-01-04",15,"Obwalden",1.29
"94","2020-01-04",16,"Sankt Gallen",1.42
"95","2020-01-04",17,"Schaffhausen",5.06
"96","2020-01-04",18,"Schwyz",1.7
"97","2020-01-04",19,"Solothurn",5.54
"98","2020-01-04",20,"Thurgau",4.76
"99","2020-01-04",21,"Ticino",-1.88
"100","2020-01-04",22,"Uri",-1.35
"101","2020-01-04",23,"Valais",-6.1
"102","2020-01-04",24,"Vaud",4.16
"103","2020-01-04",25,"Zürich",4.53
"104","2020-01-04",26,"Zug",4.15
"105","2020-01-05",1,"Aargau",1.22
"106","2020-01-05",2,"Appenzell Ausserrhoden",1.67
"107","2020-01-05",3,"Appenzell Innerrhoden",1.31
"108","2020-01-05",4,"Basel-Landschaft",1.25
"109","2020-01-05",5,"Basel-Stadt",1.3
"110","2020-01-05",6,"Bern",-0.7
"111","2020-01-05",7,"Fribourg",0.78
"112","2020-01-05",8,"Genève",0.2
"113","2020-01-05",9,"Glarus",-1.45
"114","2020-01-05",10,"Graubünden",-5.85
"115","2020-01-05",11,"Jura",0.84
"116","2020-01-05",12,"Lucerne",1.25
"117","2020-01-05",13,"Neuchâtel",0.1
"118","2020-01-05",14,"Nidwalden",0.13
"119","2020-01-05",15,"Obwalden",-0.88
"120","2020-01-05",16,"Sankt Gallen",0.8
"121","2020-01-05",17,"Schaffhausen",1.31
"122","2020-01-05",18,"Schwyz",-0.2
"123","2020-01-05",19,"Solothurn",1.02
"124","2020-01-05",20,"Thurgau",2.11
"125","2020-01-05",21,"Ticino",-1.2
"126","2020-01-05",22,"Uri",-3.53
"127","2020-01-05",23,"Valais",-6.92
"128","2020-01-05",24,"Vaud",0.59
"129","2020-01-05",25,"Zürich",1.39
"130","2020-01-05",26,"Zug",1.58
"131","2020-01-06",1,"Aargau",-1.77
"132","2020-01-06",2,"Appenzell Ausserrhoden",-2.35
"133","2020-01-06",3,"Appenzell Innerrhoden",-3.06
"134","2020-01-06",4,"Basel-Landschaft",-2.4
"135","2020-01-06",5,"Basel-Stadt",-2.4
"136","2020-01-06",6,"Bern",-3.95
"137","2020-01-06",7,"Fribourg",-1.39
"138","2020-01-06",8,"Genève",0.67
"139","2020-01-06",9,"Glarus",-5.26
"140","2020-01-06",10,"Graubünden",-9.63
"141","2020-01-06",11,"Jura",-2.42
"142","2020-01-06",12,"Lucerne",-1.44
"143","2020-01-06",13,"Neuchâtel",-2.33
"144","2020-01-06",14,"Nidwalden",-1.89
"145","2020-01-06",15,"Obwalden",-4.01
"146","2020-01-06",16,"Sankt Gallen",-2.99
"147","2020-01-06",17,"Schaffhausen",-1.45
"148","2020-01-06",18,"Schwyz",-2.9
"149","2020-01-06",19,"Solothurn",-2.42
"150","2020-01-06",20,"Thurgau",-1.52
"151","2020-01-06",21,"Ticino",-2.44
"152","2020-01-06",22,"Uri",-7.61
"153","2020-01-06",23,"Valais",-9.09
"154","2020-01-06",24,"Vaud",-0.92
"155","2020-01-06",25,"Zürich",-0.91
"156","2020-01-06",26,"Zug",-0.42
"157","2020-01-07",1,"Aargau",0.44
"158","2020-01-07",2,"Appenzell Ausserrhoden",-2.22
"159","2020-01-07",3,"Appenzell Innerrhoden",-3.54
"160","2020-01-07",4,"Basel-Landschaft",0.78
