"","date","ID_1","NAME_1","t2m"
"1","2020-01-01",1,"Alberta",-2.9
"2","2020-01-01",2,"British Columbia",-1.44
"3","2020-01-01",3,"Manitoba",-11
"4","2020-01-01",4,"New Brunswick",-2.22
"5","2020-01-01",5,"Newfoundland and Labrador",-12.58
"6","2020-01-01",6,"Northwest Territories",-19.66
"7","2020-01-01",7,"Nova Scotia",2.29
"8","2020-01-01",8,"Nunavut",-21.43
"9","2020-01-01",9,"Nunavut",-32.87
"10","2020-01-01",10,"Nunavut",-41.93
"11","2020-01-01",11,"Ontario",-10.38
"12","2020-01-01",12,"Prince Edward Island",-0.67
"13","2020-01-01",13,"Québec",-9.52
"14","2020-01-01",14,"Saskatchewan",-5.09
"15","2020-01-01",15,"Yukon",-12.94
"16","2020-01-02",1,"Alberta",-6.74
"17","2020-01-02",2,"British Columbia",-3.14
"18","2020-01-02",3,"Manitoba",-11.74
"19","2020-01-02",4,"New Brunswick",-2.19
"20","2020-01-02",5,"Newfoundland and Labrador",-6.71
"21","2020-01-02",6,"Northwest Territories",-20.37
"22","2020-01-02",7,"Nova Scotia",0.44
"23","2020-01-02",8,"Nunavut",-20.17
"24","2020-01-02",9,"Nunavut",-29.15
"25","2020-01-02",10,"Nunavut",-44.83
"26","2020-01-02",11,"Ontario",-9.92
"27","2020-01-02",12,"Prince Edward Island",-1.16
"28","2020-01-02",13,"Québec",-8.3
"29","2020-01-02",14,"Saskatchewan",-5.47
"30","2020-01-02",15,"Yukon",-13.56
"31","2020-01-03",1,"Alberta",-8.26
"32","2020-01-03",2,"British Columbia",-9.02
"33","2020-01-03",3,"Manitoba",-13.72
"34","2020-01-03",4,"New Brunswick",-3.58
"35","2020-01-03",5,"Newfoundland and Labrador",-4.61
"36","2020-01-03",6,"Northwest Territories",-23.13
"37","2020-01-03",7,"Nova Scotia",0.36
"38","2020-01-03",8,"Nunavut",-23.62
"39","2020-01-03",9,"Nunavut",-30.02
"40","2020-01-03",10,"Nunavut",-46.04
"41","2020-01-03",11,"Ontario",-5.86
"42","2020-01-03",12,"Prince Edward Island",-0.71
"43","2020-01-03",13,"Québec",-8.22
"44","2020-01-03",14,"Saskatchewan",-5.63
"45","2020-01-03",15,"Yukon",-19.66
"46","2020-01-04",1,"Alberta",-9.69
"47","2020-01-04",2,"British Columbia",-7.09
"48","2020-01-04",3,"Manitoba",-10.63
"49","2020-01-04",4,"New Brunswick",0.62
"50","2020-01-04",5,"Newfoundland and Labrador",-7.21
"51","2020-01-04",6,"Northwest Territories",-27.16
"52","2020-01-04",7,"Nova Scotia",2.31
"53","2020-01-04",8,"Nunavut",-32.73
"54","2020-01-04",9,"Nunavut",-33.13
"55","2020-01-04",10,"Nunavut",-44.77
"56","2020-01-04",11,"Ontario",-8.31
"57","2020-01-04",12,"Prince Edward Island",0.02
"58","2020-01-04",13,"Québec",-8.88
"59","2020-01-04",14,"Saskatchewan",-10.65
"60","2020-01-04",15,"Yukon",-24.71
"61","2020-01-05",1,"Alberta",-8.72
"62","2020-01-05",2,"British Columbia",-9.4
"63","2020-01-05",3,"Manitoba",-13.47
"64","2020-01-05",4,"New Brunswick",-1.08
"65","2020-01-05",5,"Newfoundland and Labrador",-9.5
"66","2020-01-05",6,"Northwest Territories",-26.62
"67","2020-01-05",7,"Nova Scotia",0.93
"68","2020-01-05",8,"Nunavut",-35.06
"69","2020-01-05",9,"Nunavut",-36.25
"70","2020-01-05",10,"Nunavut",-40.09
"71","2020-01-05",11,"Ontario",-9.92
"72","2020-01-05",12,"Prince Edward Island",-0.81
"73","2020-01-05",13,"Québec",-13.21
"74","2020-01-05",14,"Saskatchewan",-6.63
"75","2020-01-05",15,"Yukon",-26.9
"76","2020-01-06",1,"Alberta",-10.1
"77","2020-01-06",2,"British Columbia",-9.95
"78","2020-01-06",3,"Manitoba",-13.37
"79","2020-01-06",4,"New Brunswick",-6.23
"80","2020-01-06",5,"Newfoundland and Labrador",-13.91
"81","2020-01-06",6,"Northwest Territories",-28.73
"82","2020-01-06",7,"Nova Scotia",-2.16
"83","2020-01-06",8,"Nunavut",-32.06
"84","2020-01-06",9,"Nunavut",-36.79
"85","2020-01-06",10,"Nunavut",-40.24
"86","2020-01-06",11,"Ontario",-9.75
"87","2020-01-06",12,"Prince Edward Island",-2.64
"88","2020-01-06",13,"Québec",-19.46
"89","2020-01-06",14,"Saskatchewan",-14.47
"90","2020-01-06",15,"Yukon",-30.05
"91","2020-01-07",1,"Alberta",-18.33
"92","2020-01-07",2,"British Columbia",-11.51
"93","2020-01-07",3,"Manitoba",-15.55
"94","2020-01-07",4,"New Brunswick",-9.77
"95","2020-01-07",5,"Newfoundland and Labrador",-20.72
"96","2020-01-07",6,"Northwest Territories",-30.38
"97","2020-01-07",7,"Nova Scotia",-5.52
"98","2020-01-07",8,"Nunavut",-31.02
"99","2020-01-07",9,"Nunavut",-36.74
"100","2020-01-07",10,"Nunavut",-38.58
"101","2020-01-07",11,"Ontario",-10.68
"102","2020-01-07",12,"Prince Edward Island",-5.55
"103","2020-01-07",13,"Québec",-19.31
"104","2020-01-07",14,"Saskatchewan",-16.78
"105","2020-01-07",15,"Yukon",-31.82
"106","2020-01-08",1,"Alberta",-18.55
"107","2020-01-08",2,"British Columbia",-11.68
"108","2020-01-08",3,"Manitoba",-25.34
"109","2020-01-08",4,"New Brunswick",-9.46
"110","2020-01-08",5,"Newfoundland and Labrador",-14.58
"111","2020-01-08",6,"Northwest Territories",-32.78
"112","2020-01-08",7,"Nova Scotia",-3.26
"113","2020-01-08",8,"Nunavut",-29.8
"114","2020-01-08",9,"Nunavut",-35.17
"115","2020-01-08",10,"Nunavut",-37.08
"116","2020-01-08",11,"Ontario",-13.8
"117","2020-01-08",12,"Prince Edward Island",-4.61
"118","2020-01-08",13,"Québec",-17.38
"119","2020-01-08",14,"Saskatchewan",-25.3
"120","2020-01-08",15,"Yukon",-30.53
"121","2020-01-09",1,"Alberta",-19.79
"122","2020-01-09",2,"British Columbia",-13.12
"123","2020-01-09",3,"Manitoba",-25.11
"124","2020-01-09",4,"New Brunswick",-6.27
"125","2020-01-09",5,"Newfoundland and Labrador",-14.35
"126","2020-01-09",6,"Northwest Territories",-33.5
"127","2020-01-09",7,"Nova Scotia",-2.76
"128","2020-01-09",8,"Nunavut",-32.3
"129","2020-01-09",9,"Nunavut",-32.9
"130","2020-01-09",10,"Nunavut",-27.37
"131","2020-01-09",11,"Ontario",-22.18
"132","2020-01-09",12,"Prince Edward Island",-2.62
"133","2020-01-09",13,"Québec",-21.08
"134","2020-01-09",14,"Saskatchewan",-19.77
"135","2020-01-09",15,"Yukon",-29.87
"136","2020-01-10",1,"Alberta",-23.61
"137","2020-01-10",2,"British Columbia",-15.05
"138","2020-01-10",3,"Manitoba",-20.68
"139","2020-01-10",4,"New Brunswick",-13.78
"140","2020-01-10",5,"Newfoundland and Labrador",-22.17
"141","2020-01-10",6,"Northwest Territories",-34.63
"142","2020-01-10",7,"Nova Scotia",-8.27
"143","2020-01-10",8,"Nunavut",-34.73
"144","2020-01-10",9,"Nunavut",-33.17
"145","2020-01-10",10,"Nunavut",-30.56
"146","2020-01-10",11,"Ontario",-11.49
"147","2020-01-10",12,"Prince Edward Island",-7.44
"148","2020-01-10",13,"Québec",-24.69
"149","2020-01-10",14,"Saskatchewan",-23.63
"150","2020-01-10",15,"Yukon",-35.25
"151","2020-01-11",1,"Alberta",-21.5
"152","2020-01-11",2,"British Columbia",-14.31
"153","2020-01-11",3,"Manitoba",-27.28
"154","2020-01-11",4,"New Brunswick",-0.99
"155","2020-01-11",5,"Newfoundland and Labrador",-17.06
"156","2020-01-11",6,"Northwest Territories",-33.46
"157","2020-01-11",7,"Nova Scotia",3.19
"158","2020-01-11",8,"Nunavut",-35.14
"159","2020-01-11",9,"Nunavut",-32.71
"160","2020-01-11",10,"Nunavut",-28.54
"161","2020-01-11",11,"Ontario",-12.06
"162","2020-01-11",12,"Prince Edward Island",1.32
"163","2020-01-11",13,"Québec",-16.18
"164","2020-01-11",14,"Saskatchewan",-26.2
"165","2020-01-11",15,"Yukon",-34.84
"166","2020-01-12",1,"Alberta",-23.81
"167","2020-01-12",2,"British Columbia",-16.58
"168","2020-01-12",3,"Manitoba",-26.29
"169","2020-01-12",4,"New Brunswick",5.59
"170","2020-01-12",5,"Newfoundland and Labrador",-13.37
"171","2020-01-12",6,"Northwest Territories",-32.99
"172","2020-01-12",7,"Nova Scotia",10
"173","2020-01-12",8,"Nunavut",-31.97
"174","2020-01-12",9,"Nunavut",-32.46
"175","2020-01-12",10,"Nunavut",-31.13
"176","2020-01-12",11,"Ontario",-20.67
"177","2020-01-12",12,"Prince Edward Island",7.36
"178","2020-01-12",13,"Québec",-19.87
"179","2020-01-12",14,"Saskatchewan",-20.29
"180","2020-01-12",15,"Yukon",-36.08
"181","2020-01-13",1,"Alberta",-28.5
"182","2020-01-13",2,"British Columbia",-21.49
"183","2020-01-13",3,"Manitoba",-18.67
"184","2020-01-13",4,"New Brunswick",-8.63
"185","2020-01-13",5,"Newfoundland and Labrador",-21.11
"186","2020-01-13",6,"Northwest Territories",-32.54
"187","2020-01-13",7,"Nova Scotia",-2.37
"188","2020-01-13",8,"Nunavut",-31.12
"189","2020-01-13",9,"Nunavut",-32.59
"190","2020-01-13",10,"Nunavut",-35.95
"191","2020-01-13",11,"Ontario",-17.82
"192","2020-01-13",12,"Prince Edward Island",-4.3
"193","2020-01-13",13,"Québec",-23.8
"194","2020-01-13",14,"Saskatchewan",-21.96
"195","2020-01-13",15,"Yukon",-35.11
"196","2020-01-14",1,"Alberta",-29.53
"197","2020-01-14",2,"British Columbia",-26.17
"198","2020-01-14",3,"Manitoba",-18.04
