"","date","ID_0","NAME_0","t2m"
"1","2018-01-01",1,"France",7.54
"2","2018-01-02",1,"France",6.29
"3","2018-01-03",1,"France",10.5
"4","2018-01-04",1,"France",9.31
"5","2018-01-05",1,"France",9.76
"6","2018-01-06",1,"France",6.95
"7","2018-01-07",1,"France",6.74
"8","2018-01-08",1,"France",6.57
"9","2018-01-09",1,"France",4.72
"10","2018-01-10",1,"France",6.22
"11","2018-01-11",1,"France",5.16
"12","2018-01-12",1,"France",4.08
"13","2018-01-13",1,"France",2.31
"14","2018-01-14",1,"France",2.81
"15","2018-01-15",1,"France",3.19
"16","2018-01-16",1,"France",7.84
"17","2018-01-17",1,"France",6.86
"18","2018-01-18",1,"France",5.14
"19","2018-01-19",1,"France",6.65
"20","2018-01-20",1,"France",4.15
"21","2018-01-21",1,"France",8.64
"22","2018-01-22",1,"France",9.54
"23","2018-01-23",1,"France",7.72
"24","2018-01-24",1,"France",8.87
"25","2018-01-25",1,"France",8.51
"26","2018-01-26",1,"France",6.45
"27","2018-01-27",1,"France",3.68
"28","2018-01-28",1,"France",3.7
"29","2018-01-29",1,"France",6.06
"30","2018-01-30",1,"France",6.21
"31","2018-01-31",1,"France",6.7
"32","2018-02-01",1,"France",4.79
"33","2018-02-02",1,"France",1.33
"34","2018-02-03",1,"France",1.81
"35","2018-02-04",1,"France",2.06
"36","2018-02-05",1,"France",0.72
"37","2018-02-06",1,"France",0.78
"38","2018-02-07",1,"France",-0.16
"39","2018-02-08",1,"France",-1.01
"40","2018-02-09",1,"France",-1.7
"41","2018-02-10",1,"France",0.12
"42","2018-02-11",1,"France",2.26
"43","2018-02-12",1,"France",2.37
"44","2018-02-13",1,"France",-1.46
"45","2018-02-14",1,"France",0.52
"46","2018-02-15",1,"France",4.81
"47","2018-02-16",1,"France",6.69
"48","2018-02-17",1,"France",6.09
"49","2018-02-18",1,"France",2.74
"50","2018-02-19",1,"France",2.44
"51","2018-02-20",1,"France",4.93
"52","2018-02-21",1,"France",2.93
"53","2018-02-22",1,"France",-0.01
"54","2018-02-23",1,"France",-0.59
"55","2018-02-24",1,"France",-0.98
"56","2018-02-25",1,"France",-0.16
"57","2018-02-26",1,"France",-2.7
"58","2018-02-27",1,"France",-5.73
"59","2018-02-28",1,"France",-7.56
"60","2018-03-01",1,"France",-1.19
"61","2018-03-02",1,"France",4.18
"62","2018-03-03",1,"France",2.76
"63","2018-03-04",1,"France",4.8
"64","2018-03-05",1,"France",4.52
"65","2018-03-06",1,"France",5.56
"66","2018-03-07",1,"France",4.83
"67","2018-03-08",1,"France",3.44
"68","2018-03-09",1,"France",6.62
"69","2018-03-10",1,"France",10.85
"70","2018-03-11",1,"France",10.56
"71","2018-03-12",1,"France",9.28
"72","2018-03-13",1,"France",7.04
"73","2018-03-14",1,"France",4.26
"74","2018-03-15",1,"France",8.57
"75","2018-03-16",1,"France",6.56
"76","2018-03-17",1,"France",4.54
"77","2018-03-18",1,"France",2.26
"78","2018-03-19",1,"France",1.2
"79","2018-03-20",1,"France",0.74
"80","2018-03-21",1,"France",1
"81","2018-03-22",1,"France",0
"82","2018-03-23",1,"France",3.25
"83","2018-03-24",1,"France",4.22
"84","2018-03-25",1,"France",5.53
"85","2018-03-26",1,"France",6.24
"86","2018-03-27",1,"France",5.56
"87","2018-03-28",1,"France",8.79
"88","2018-03-29",1,"France",6.07
"89","2018-03-30",1,"France",5.18
"90","2018-03-31",1,"France",4.31
"91","2018-04-01",1,"France",4.99
"92","2018-04-02",1,"France",5.9
"93","2018-04-03",1,"France",10.22
"94","2018-04-04",1,"France",9.94
"95","2018-04-05",1,"France",8.76
"96","2018-04-06",1,"France",5.63
"97","2018-04-07",1,"France",11
"98","2018-04-08",1,"France",11.27
"99","2018-04-09",1,"France",10.62
"100","2018-04-10",1,"France",9.13
"101","2018-04-11",1,"France",7.58
"102","2018-04-12",1,"France",8.62
"103","2018-04-13",1,"France",7.56
"104","2018-04-14",1,"France",8.83
"105","2018-04-15",1,"France",9.1
"106","2018-04-16",1,"France",9.86
"107","2018-04-17",1,"France",7.86
"108","2018-04-18",1,"France",10.75
"109","2018-04-19",1,"France",13.22
"110","2018-04-20",1,"France",13.01
"111","2018-04-21",1,"France",13.87
"112","2018-04-22",1,"France",14.08
"113","2018-04-23",1,"France",13.8
"114","2018-04-24",1,"France",10.54
"115","2018-04-25",1,"France",11.7
"116","2018-04-26",1,"France",9.91
"117","2018-04-27",1,"France",7.08
"118","2018-04-28",1,"France",10.57
"119","2018-04-29",1,"France",9.73
"120","2018-04-30",1,"France",8.33
"121","2018-05-01",1,"France",5.93
"122","2018-05-02",1,"France",5.31
"123","2018-05-03",1,"France",8.59
"124","2018-05-04",1,"France",9.15
"125","2018-05-05",1,"France",11.42
"126","2018-05-06",1,"France",13.02
"127","2018-05-07",1,"France",14.48
"128","2018-05-08",1,"France",13.67
"129","2018-05-09",1,"France",12.73
"130","2018-05-10",1,"France",12.29
"131","2018-05-11",1,"France",7.86
"132","2018-05-12",1,"France",11.84
"133","2018-05-13",1,"France",8.77
"134","2018-05-14",1,"France",7.76
"135","2018-05-15",1,"France",10.29
"136","2018-05-16",1,"France",11.1
"137","2018-05-17",1,"France",11.3
"138","2018-05-18",1,"France",10.13
"139","2018-05-19",1,"France",10.57
"140","2018-05-20",1,"France",10.53
"141","2018-05-21",1,"France",12.01
"142","2018-05-22",1,"France",13.01
"143","2018-05-23",1,"France",12.95
"144","2018-05-24",1,"France",13.09
"145","2018-05-25",1,"France",14.15
"146","2018-05-26",1,"France",15.74
"147","2018-05-27",1,"France",16.72
"148","2018-05-28",1,"France",16.26
"149","2018-05-29",1,"France",15.58
"150","2018-05-30",1,"France",15.05
"151","2018-05-31",1,"France",14.97
"152","2018-06-01",1,"France",14.39
"153","2018-06-02",1,"France",14.05
"154","2018-06-03",1,"France",15.19
"155","2018-06-04",1,"France",16.02
"156","2018-06-05",1,"France",15.63
"157","2018-06-06",1,"France",15.43
"158","2018-06-07",1,"France",15.21
"159","2018-06-08",1,"France",15.21
"160","2018-06-09",1,"France",16.91
"161","2018-06-10",1,"France",16.9
"162","2018-06-11",1,"France",17.07
"163","2018-06-12",1,"France",15.3
"164","2018-06-13",1,"France",14.07
"165","2018-06-14",1,"France",12.21
"166","2018-06-15",1,"France",14.35
"167","2018-06-16",1,"France",14.29
"168","2018-06-17",1,"France",14.9
"169","2018-06-18",1,"France",14.6
"170","2018-06-19",1,"France",15.23
"171","2018-06-20",1,"France",16.75
"172","2018-06-21",1,"France",17.63
"173","2018-06-22",1,"France",14.23
"174","2018-06-23",1,"France",12.52
"175","2018-06-24",1,"France",14.08
"176","2018-06-25",1,"France",14.14
"177","2018-06-26",1,"France",15.99
"178","2018-06-27",1,"France",17.03
"179","2018-06-28",1,"France",17.86
"180","2018-06-29",1,"France",17.6
"181","2018-06-30",1,"France",18.19
"182","2018-07-01",1,"France",19.76
"183","2018-07-02",1,"France",19.9
"184","2018-07-03",1,"France",18.88
"185","2018-07-04",1,"France",18.19
"186","2018-07-05",1,"France",17.29
"187","2018-07-06",1,"France",16.85
"188","2018-07-07",1,"France",17.01
"189","2018-07-08",1,"France",18.38
"190","2018-07-09",1,"France",18.4
"191","2018-07-10",1,"France",17.78
"192","2018-07-11",1,"France",15.89
"193","2018-07-12",1,"France",14.86
"194","2018-07-13",1,"France",16.29
"195","2018-07-14",1,"France",17.67
"196","2018-07-15",1,"France",18.27
"197","2018-07-16",1,"France",17.97
"198","2018-07-17",1,"France",17.77
"199","2018-07-18",1,"France",16.46
"200","2018-07-19",1,"France",17.71
"201","2018-07-20",1,"France",18.49
"202","2018-07-21",1,"France",16.49
"203","2018-07-22",1,"France",15.98
"204","2018-07-23",1,"France",17.17
"205","2018-07-24",1,"France",18.31
"206","2018-07-25",1,"France",19.53
"207","2018-07-26",1,"France",19.81
"208","2018-07-27",1,"France",20.57
"209","2018-07-28",1,"France",20.26
"210","2018-07-29",1,"France",17.22
"211","2018-07-30",1,"France",19.36
"212","2018-07-31",1,"France",19.29
"213","2018-08-01",1,"France",19.58
"214","2018-08-02",1,"France",19.1
"215","2018-08-03",1,"France",21.19
"216","2018-08-04",1,"France",22.15
"217","2018-08-05",1,"France",21.57
"218","2018-08-06",1,"France",20.56
"219","2018-08-07",1,"France",21.33
"220","2018-08-08",1,"France",20.27
"221","2018-08-09",1,"France",18.88
"222","2018-08-10",1,"France",14.15
"223","2018-08-11",1,"France",14.45
"224","2018-08-12",1,"France",15.35
"225","2018-08-13",1,"France",18.97
"226","2018-08-14",1,"France",16.87
"227","2018-08-15",1,"France",15.92
"228","2018-08-16",1,"France",16.14
"229","2018-08-17",1,"France",18.02
"230","2018-08-18",1,"France",15.32
"231","2018-08-19",1,"France",15.7
"232","2018-08-20",1,"France",17.61
"233","2018-08-21",1,"France",18.27
"234","2018-08-22",1,"France",18.56
"235","2018-08-23",1,"France",18.96
"236","2018-08-24",1,"France",17.51
"237","2018-08-25",1,"France",14.21
"238","2018-08-26",1,"France",10.74
"239","2018-08-27",1,"France",14.87
"240","2018-08-28",1,"France",14.98
"241","2018-08-29",1,"France",18.08
"242","2018-08-30",1,"France",15.18
"243","2018-08-31",1,"France",14.84
"244","2018-09-01",1,"France",13.05
"245","2018-09-02",1,"France",12.88
"246","2018-09-03",1,"France",13.73
"247","2018-09-04",1,"France",14.97
"248","2018-09-05",1,"France",15.65
"249","2018-09-06",1,"France",16.88
"250","2018-09-07",1,"France",14.76
"251","2018-09-08",1,"France",11.86
"252","2018-09-09",1,"France",13.43
"253","2018-09-10",1,"France",15.32
"254","2018-09-11",1,"France",14.57
"255","2018-09-12",1,"France",16.03
"256","2018-09-13",1,"France",17.29
"257","2018-09-14",1,"France",15.15
"258","2018-09-15",1,"France",12.72
"259","2018-09-16",1,"France",12.39
"260","2018-09-17",1,"France",13.62
"261","2018-09-18",1,"France",17.81
"262","2018-09-19",1,"France",16.64
"263","2018-09-20",1,"France",15.9
"264","2018-09-21",1,"France",17.34
